gauge_id,dominant_forcing,dominant_peak_te,dominant_peak_lag,attribute,z_score,spearman_with_dom_forcing,driver_score,is_eligible
03498500,PRCP,0.0045178353820931,1,pet_mean,-0.25208738049869184,-0.12188277528686141,0.030725109549975586,True
03498500,PRCP,0.0045178353820931,1,p_seasonality,0.019301822138783797,-0.24402651422470364,0.004710156374712624,True
03498500,PRCP,0.0045178353820931,1,frac_snow,-0.7045853395191278,-0.14635626614887895,0.10312047947525971,True
03498500,PRCP,0.0045178353820931,1,aridity,-0.7233180693346568,-0.2760322562194351,0.19965911864273111,True
03498500,PRCP,0.0045178353820931,1,high_prec_freq,-0.9968709816717418,-0.18821394427407395,0.1876250193928066,True
03498500,PRCP,0.0045178353820931,1,high_prec_dur,-0.537002826701627,0.22663500240840795,0.12170363692284511,True
03498500,PRCP,0.0045178353820931,1,low_prec_freq,-1.0692557055846128,-0.22362171797035157,0.23910879783243155,True
03498500,PRCP,0.0045178353820931,1,low_prec_dur,-0.7146750425556945,0.063306326673527,0.0452434517094476,False
03498500,PRCP,0.0045178353820931,1,glim_1st_class_frac,-0.9685085943778529,-0.14542351398326533,0.14084392311742033,True
03498500,PRCP,0.0045178353820931,1,glim_2nd_class_frac,0.35122353492888964,0.15341627439970723,0.053883406210285686,True
03498500,PRCP,0.0045178353820931,1,carbonate_rocks_frac,0.3341519547564566,-0.11985816534883262,0.04005084024483501,True
03498500,PRCP,0.0045178353820931,1,geol_porostiy,0.24476386480195197,0.047351355343208126,0.01158990073741418,False
03498500,PRCP,0.0045178353820931,1,geol_permeability,-0.6606748630309213,0.08825592900593986,0.058308473807666024,False
03498500,PRCP,0.0045178353820931,1,q_mean,0.20111438297027334,0.2767489731842415,0.05565819897960546,True
03498500,PRCP,0.0045178353820931,1,runoff_ratio,0.1264704719009113,0.23081509576016385,0.029191294082641952,True
03498500,PRCP,0.0045178353820931,1,slope_fdc,0.5718733824786041,0.2009306454625533,0.11490688786427954,True
03498500,PRCP,0.0045178353820931,1,baseflow_index,0.5063709953034038,0.02138797708286331,0.010830251242975885,False
03498500,PRCP,0.0045178353820931,1,stream_elas,-0.349434313932436,-0.12343783212478769,0.0431334141818324,True
03498500,PRCP,0.0045178353820931,1,q5,0.2875211866922581,0.1804337500428208,0.051878525931646116,True
03498500,PRCP,0.0045178353820931,1,q95,-0.014253012620242856,0.30512171520948117,0.004348903657590881,True
03498500,PRCP,0.0045178353820931,1,high_q_freq,-0.7152332636185145,-0.026059068404268595,0.01863831254164314,False
03498500,PRCP,0.0045178353820931,1,high_q_dur,-0.5307061912659156,-0.046558794690138634,0.024709040599935207,False
